iter	MAPE	RMSE	MAE
673	0.1610075399	474868.5639	258145.5953
674	0.1609869794	474630.9221	258083.5725
675	0.1609532719	474348.8767	257979.7316
676	0.1609432771	474082.7063	257933.5234
677	0.1606900123	473857.8648	257743.5267
678	0.1606408051	473524.7199	257643.4694
679	0.1604324619	473102.546	257351.1524
680	0.1602562472	472659.4775	257085.6871
681	0.1600629378	472424.9986	256853.1834
682	0.1598423793	472195.2099	256687.1576
683	0.1597968511	471867.8462	256605.3419
684	0.159772915	471471.2713	256528.3616
685	0.1597707297	471126.6232	256423.508
686	0.1596492461	470662.4901	256259.4615
687	0.1595790868	470303.2905	256137.3731
688	0.1595709788	470059.9954	256088.3387
689	0.1595762341	469731.6675	256010.9475
690	0.1595172666	469347.4927	255889.1721
691	0.1594900922	469094.7639	255825.3038
692	0.1594387917	468711.4982	255686.002
693	0.1594443996	468419.584	255610.9784
694	0.1594212334	468049.3815	255536.9459
695	0.1593426245	467684.7509	255361.0231
696	0.1593497967	467376.2929	255291.1938
697	0.1593124492	467065.2788	255192.0218
698	0.1591225843	466835.2371	254964.6429
699	0.1590411259	466400.9702	254784.8269
700	0.1590247274	466157.3686	254721.1152
701	0.158992983	465819.7981	254627.197
702	0.1589134525	465398.6276	254451.2071
703	0.1589068208	465105.9376	254400.0355
704	0.1588744867	464717.3098	254289.5321
705	0.1585187729	464298.3601	253996.0332
706	0.1585036205	464060.6183	253934.3841
707	0.1585056594	464025.413	253923.2328
708	0.1584930265	463663.377	253821.5316
709	0.1584418934	463378.6718	253733.9653
710	0.1584090711	463069.1946	253651.6608
711	0.1582280037	462846.5437	253433.5574
712	0.1582026668	462599.9804	253372.4447
713	0.1582044019	462565.2832	253361.2553
714	0.1581903599	462335.0077	253302.0541
715	0.1581684753	462119.022	253219.742
716	0.1579642118	461912.2354	253069.4033
717	0.1579658358	461878.0192	253058.2816
718	0.1578454316	461430.1565	252929.7652
719	0.1578297108	461214.5979	252882.3861
720	0.1577512814	460835.1214	252739.3201
721	0.1577023111	460574.2627	252623.0844
722	0.1576715591	460287.501	252534.3855
723	0.1574697043	460087.3155	252389.5894
724	0.1574712779	460053.5963	252378.5567
725	0.1574727794	460020.3582	252367.5899
726	0.1574007379	459604.915	252206.9863
727	0.1572290879	459260.2949	252042.6709
728	0.1572334883	459223.5178	252030.9023
729	0.1571574637	459007.9005	251893.3462
730	0.1571369624	458804.7522	251815.8818
731	0.1570817173	458518.5278	251723.8463
732	0.1570262108	458198.3079	251625.3536
733	0.1569247042	457903.5993	251456.7176
734	0.1568855024	457433.7371	251356.8771
735	0.1568675692	457093.9937	251309.0687
736	0.156843089	456844.5568	251233.2212
737	0.1568167713	456481.0724	251130.4071
738	0.1567923933	456245.7312	251071.9294
739	0.1566120167	455955.7053	250902.0824
740	0.1565878517	455795.0332	250846.9925
741	0.1562673409	455414.2377	250578.491
742	0.1560986107	455209.4951	250374.0046
743	0.1561027528	455173.6494	250362.3903
744	0.156046844	454932.698	250236.903
745	0.1560155089	454627.1223	250159.0011
746	0.1560180909	454322.8287	250074.7047
747	0.1559966741	453993.7463	249997.4567
748	0.1559893133	453768.7653	249953.4186
749	0.1559756114	453563.74	249909.607
750	0.1557398058	453204.2161	249707.6564
751	0.1557410082	453172.4761	249696.9318
752	0.1557196645	452931.7917	249625.5108
753	0.1555146705	452760.2144	249471.2079
754	0.1555012236	452558.9016	249428.0397
755	0.1555059772	452295.0513	249353.8829
756	0.1553081557	451983.8352	249160.8019
757	0.1552431772	451617.8535	249010.844
758	0.1552471448	451589.1372	249002.9068
759	0.1551034006	451308.9574	248880.5076
760	0.1549351868	451025.9266	248749.7196
761	0.1548159527	450708.491	248552.4684
762	0.1548197405	450680.3177	248544.577
763	0.1548022611	450448.0681	248477.4781
764	0.1547854052	450220.5172	248411.8014
765	0.1547890262	450195.6512	248405.4654
766	0.1547483591	449895.2682	248334.1992
767	0.1547297342	449767.7481	248266.7692
768	0.1547301508	449740.2549	248257.6483
769	0.1547172575	449612.3003	248206.1391
770	0.1547206052	449584.9049	248198.2253
771	0.154685493	449350.9631	248135.6789
772	0.1546470231	449111.1703	248036.7804
773	0.1546267629	448867.6246	247940.7653
774	0.1545122523	448563.1283	247750.4583
775	0.1544930882	448336.4552	247684.6852
776	0.1544206283	448137.6324	247556.1044
777	0.1543824871	447846.2753	247488.1795
778	0.1542650506	447573.9467	247381.9505
779	0.1542652934	447540.4044	247369.4196
780	0.1542686089	447516.6599	247363.1607
781	0.1541681891	447122.3516	247186.0141
782	0.1541441361	446974.9943	247133.3617
783	0.1541329083	446554.8931	247053.2302
784	0.1540523757	446268.4967	246878.0845
785	0.1540144573	445982.0674	246811.2752
786	0.1539131998	445717.738	246714.1207
787	0.1538934571	445495.8562	246648.3678
788	0.1538938045	445466.573	246637.8839
789	0.153730603	445172.5124	246461.2641
790	0.1536478518	444940.9199	246354.4643
791	0.1536510507	444917.5803	246348.2976
792	0.1535619604	444661.0288	246204.7606
793	0.1535619311	444628.5429	246192.3968
794	0.1535555562	444356.2558	246147.7991
795	0.1535492923	444143.5321	246081.2225
796	0.153555371	443846.9458	246001.23
797	0.1535628088	443615.3655	245948.3005
798	0.1534796683	443301.6934	245814.3601
799	0.1534225984	442972.9116	245688.3593
800	0.1533892334	442747.2201	245599.6498
801	0.1533172548	442554.9094	245473.9703
802	0.1533165553	442529.1778	245465.1349
803	0.1533068732	442273.5803	245438.3053
804	0.1533070396	442241.7871	245426.1767
805	0.1532978177	441965.5588	245378.0898
806	0.1532058428	441702.1717	245225.2352
807	0.1530171981	441434.5564	245064.4266
808	0.1529934652	441213.6514	244989.1061
809	0.1528211993	441061.8157	244831.4909
810	0.1527270928	440694.1705	244667.6748
811	0.1527234901	440666.2079	244656.1949
812	0.1527160576	440397.2551	244609.834
813	0.1527267956	440263.1106	244570.8735
814	0.1526962424	439992.8552	244502.4625
815	0.1526955441	439967.9282	244493.7959
816	0.1526182309	439670.045	244372.5481
817	0.1526211541	439645.325	244365.1177
818	0.1525667673	439325.676	244247.0327
819	0.152566767	439301.2641	244238.4028
820	0.15254023	439158.7255	244187.0549
821	0.1525394406	439134.5649	244178.4873
822	0.1524808556	438828.9836	244073.6891
823	0.1524808592	438798.7462	244061.8374
824	0.1524724128	438534.0926	244016.5625
825	0.1523996172	438350.0078	243892.9314
826	0.1523804139	438250.3854	243852.9236
827	0.1522204346	437994.1382	243703.1589
828	0.1522143982	437734.8303	243660.2794
829	0.1522081819	437481.2612	243624.203
830	0.1519187955	437188.0655	243385.5417
831	0.1519070275	436987.008	243314.1359
832	0.1519063398	436963.3152	243305.7226
833	0.1519021881	436713.2416	243271.824
834	0.1518693594	436499.3994	243215.3028
835	0.1518603846	436303.642	243148.3122
836	0.1518414759	436098.0479	243089.0721
837	0.1518021867	435856.4239	243006.2487
838	0.1518001447	435610.6638	242973.2081
839	0.1516644579	435309.4123	242811.6719
840	0.151492601	435090.8714	242673.7774
841	0.1514911692	434849.6505	242641.7966
842	0.1514904199	434613.0465	242610.6491
843	0.151461896	434349.3579	242544.837
844	0.1513818952	434142.7475	242406.1532
845	0.1513816836	433910.5859	242375.8569
846	0.1513583805	433710.2581	242284.4914
847	0.1513188334	433619.6792	242218.1061
848	0.1513191629	433590.0054	242206.5895
849	0.151236102	433252.3745	242063.9908
850	0.151179885	432961.7407	241966.6737
851	0.1511793237	432932.4875	241955.2316
852	0.1511789651	432705.4402	241925.3802
853	0.1511517855	432500.5474	241871.4689
854	0.151093318	432291.8848	241769.7749
855	0.1509735747	431944.1208	241571.6342
856	0.1509201945	431660.5998	241478.2658
857	0.1509199654	431637.5945	241470.1511
858	0.1509231752	431617.457	241464.6861
859	0.1508466481	431311.5508	241349.2398
860	0.1508416278	431117.0909	241318.9893
861	0.1508115171	430949.7127	241271.361
862	0.1508067517	430757.7441	241241.3363
863	0.1508071263	430729.3753	241230.1248
864	0.1508068177	430704.4865	241220.7219
865	0.1507971364	430511.0605	241171.6618
866	0.1507971433	430308.5816	241148.323
867	0.1505404993	430065.823	240973.1077
868	0.1505314899	429798.5741	240899.0013
869	0.1504453094	429645.8024	240789.6844
870	0.1504456118	429618.023	240778.5687
871	0.1504161116	429455.0805	240731.5328
872	0.1504251371	429229.0163	240682.5199
873	0.1504255393	429204.5824	240673.1682
874	0.1504215419	428833.4857	240607.8673
875	0.1504005325	428630.6631	240564.5886
876	0.1503065998	428361.0546	240403.0355
877	0.1502959877	428160.6929	240340.0393
878	0.1501811055	428008.4184	240246.9417
879	0.1501800938	427988.8223	240239.9782
880	0.1501762709	427774.7376	240210.1195
881	0.15016257	427653.4214	240150.2851
882	0.1501615746	427634.0512	240143.3679
883	0.150151579	427298.8378	240042.1454
884	0.1501605136	427080.9562	239994.6172
885	0.1501392706	426882.8069	239951.6497
886	0.1500787409	426705.2729	239864.4217
887	0.1500242719	426485.5143	239778.8034
888	0.1499781829	426210.6333	239675.4348
889	0.1497772561	425967.4996	239541.6679
890	0.1497046331	425686.879	239428.7544
891	0.1494651523	425459.428	239267.2058
892	0.1494694596	425232.3284	239209.2887
893	0.1494128766	424832.6056	239077.2881
894	0.1494133892	424811.3653	239069.5667
895	0.1493893592	424613.62	238992.5098
896	0.1492380229	424326.2383	238849.3404
897	0.1491848886	424198.1182	238781.0593
898	0.1491699249	424005.7004	238728.4278
899	0.1491380228	423690.8492	238601.9406
900	0.1491291612	423507.7531	238555.3829
901	0.1491388634	423295.3908	238509.8926
902	0.1490445408	423064.7775	238414.9289
903	0.1489239367	422798.8176	238273.0957
904	0.1489240117	422778.0352	238265.6402
905	0.148906716	422403.978	238187.4311
906	0.1489169203	422299.3721	238157.9543
907	0.1489087999	422114.5617	238102.2933
908	0.1488640401	421839.9433	238032.851
909	0.1488498975	421753.441	237996.1673
910	0.1488537277	421535.9178	237942.0247
911	0.1487450641	421348.6919	237779.5473
912	0.1485181816	421130.6176	237627.5309
913	0.1484982559	420949.3109	237548.499
914	0.1484728509	420780.4684	237496.737
915	0.1483191245	420499.4559	237260.8907
916	0.1483006252	420297.5712	237205.791
917	0.1483111831	420105.91	237162.1898
918	0.1483119813	420079.9997	237151.7702
919	0.1482828909	419828.7816	237092.932
920	0.1480822675	419491.5479	236829.2391
921	0.1480354311	419239.2988	236746.3048
922	0.1480337571	419052.0757	236694.2027
923	0.1479955784	418834.4564	236623.3128
924	0.1479963469	418814.1541	236615.9209
925	0.1478925593	418670.9261	236530.9894
926	0.147902908	418482.3117	236488.7497
927	0.1478859196	418398.508	236457.8533
928	0.1477762231	418123.2611	236263.9359
929	0.1477470961	417862.9454	236222.6522
930	0.1477009597	417665.8019	236147.16
931	0.1475385982	417338.7052	235911.6552
932	0.1475160264	416950.2928	235847.5055
933	0.1472783129	416704.6467	235598.2149
934	0.1472658775	416626.0053	235567.8725
935	0.147227448	416418.8947	235500.4083
936	0.1472280644	416398.9323	235493.0454
937	0.1472207062	416218.3572	235447.6799
938	0.1471971995	416008.1867	235403.5588
939	0.147202032	415798.9949	235350.9807
940	0.147177745	415681.6679	235297.8937
941	0.1471656565	415604.4673	235268.0678
942	0.1471266118	415368.0895	235195.3675
943	0.1471230984	415196.5686	235151.6886
944	0.1471226922	415178.8825	235145.3893
945	0.146938726	414957.0754	234970.5889
946	0.1469304086	414791.7742	234915.1591
947	0.1469079287	414414.4712	234859.5004
948	0.1468269648	414125.7195	234700.7979
949	0.1468274887	414106.2442	234693.4895
950	0.1468155135	414030.1631	234664.1479
951	0.1467568296	413855.2201	234587.4294
952	0.146571334	413696.5313	234441.1746
953	0.1465540436	413505.9825	234387.6701
954	0.1465282762	413275.671	234332.3066
955	0.1465330797	413075.1248	234282.4139
956	0.1465292478	412905.9881	234240.2707
957	0.1465391347	412723.3832	234200.0772
958	0.1463673652	412518.4939	233985.5769
959	0.1462273212	412189.8326	233680.3738
960	0.1460996406	411899.5068	233566.3602
961	0.1460664032	411699.5262	233499.0617
962	0.1460313549	411424.3855	233439.7788
963	0.1460283507	411402.6622	233429.966
964	0.1460286341	411383.5711	233422.6577
965	0.1460278139	411366.6035	233416.3376
966	0.1459605068	411117.5312	233315.9833
967	0.1459328473	410874.013	233278.7394
968	0.1459211403	410799.0259	233250.6843
969	0.1458732063	410596.6362	233183.7191
970	0.1458832339	410418.8421	233143.6193
971	0.1458826263	410402.1132	233137.434
972	0.1458669044	410055.4387	233064.943
973	0.1458493853	409871.9114	233013.1675
974	0.1458424571	409754.7517	232979.8041
975	0.1458344692	409596.1525	232927.1053
976	0.1458307611	409459.3785	232901.6923
977	0.1458280761	409438.5192	232892.1881
978	0.1458142103	409234.2677	232810.9215
979	0.1457605727	409067.4087	232709.2081
980	0.1457460506	408878.4932	232673.0786
981	0.1456233586	408599.0185	232563.0178
982	0.1456202757	408452.8759	232538.3366
983	0.1456134139	408339.2533	232505.7129
984	0.1455999822	408181.0997	232475.4332
985	0.1456100361	408010.1409	232437.454
986	0.1455626369	407900.3883	232379.8263
987	0.145444289	407776.1982	232296.049
988	0.1453651471	407599.5956	232147.3777
989	0.145363564	407499.5305	232131.0186
990	0.145279738	407281.8643	232048.9653
991	0.1451991761	407162.2582	231985.1623
992	0.1450486185	406853.6185	231762.2336
993	0.1450452537	406723.1045	231737.7682
994	0.1450226489	406371.5837	231684.9983
995	0.1448928216	406144.0511	231497.7335
996	0.1448862227	406033.7984	231465.9286
997	0.1448829685	405906.5747	231441.6802
998	0.1448756288	405820.7785	231419.3681
999	0.1448729741	405685.0023	231395.9795
1000	0.1448671184	405578.6939	231366.1656
1001	0.1447349756	405290.2705	231084.7537
1002	0.1447334767	405196.8987	231069.0589
1003	0.1447224591	405018.6355	231025.1871
1004	0.144630446	404913.0308	230933.7062
1005	0.144627007	404791.0279	230910.0902
1006	0.1446210982	404687.4883	230880.8324
1007	0.1446049692	404576.9164	230853.8446
1008	0.1445892223	404468.3401	230827.2813
1009	0.1445837376	404367.5124	230798.6259
1010	0.1445784369	404268.643	230770.3911
1011	0.1445877664	404100.1853	230732.5044
1012	0.1445943092	403922.948	230703.3592
1013	0.1444654724	403708.5932	230516.9631
1014	0.1444500427	403602.4219	230491.1041
1015	0.1444390029	403534.973	230468.8688
1016	0.1444269727	403464.722	230447.7857
1017	0.1444167867	403399.5383	230428.4138
1018	0.1443530253	403177.6361	230336.1916
1019	0.1443389573	403075.3631	230313.9667
1020	0.1443255615	402974.9217	230293.0636
1021	0.1443158155	402911.6507	230274.0693
1022	0.1443057427	402735.4794	230230.2727
1023	0.1443068141	402533.4829	230201.6074
1024	0.1443070717	402351.2957	230167.3299
1025	0.1442929711	402279.1365	230141.0369
1026	0.1442720549	402087.5866	230059.3474
1027	0.1442401587	401909.7721	230019.5407
1028	0.1441244472	401707.9595	229860.4005
1029	0.1440779206	401500.0196	229789.8283
1030	0.1439614564	401233.6774	229684.3241
1031	0.1439585755	401059.8726	229646.0506
1032	0.1439619802	400861.9493	229613.4919
1033	0.143951031	400704.4703	229529.6194
1034	0.1439556471	400509.6392	229498.606
1035	0.1439272261	400278.4241	229440.7346
1036	0.143936083	400114.6158	229403.2868
1037	0.1439127874	399908.3685	229360.6932
1038	0.1438995624	399810.3785	229340.0206
1039	0.1438700977	399624.2584	229314.9402
1040	0.1438613408	399435.9724	229285.7715
1041	0.1438486127	399339.6429	229265.5471
1042	0.1438189898	399171.8872	229237.5614
1043	0.1438035703	399098.8085	229215.2817
1044	0.143798711	399050.7955	229202.011
1045	0.1437900649	398991.1531	229184.6779
1046	0.1437962223	398800.8601	229155.0764
1047	0.1436830471	398542.0023	229053.0185
1048	0.1436625176	398357.7538	229005.0455
1049	0.1436715206	398198.3944	228968.4267
1050	0.1436397128	398052.1218	228932.8789
1051	0.1436444084	397865.7204	228903.1493
1052	0.1436457759	397699.6381	228881.9789
1053	0.1436190086	397480.6708	228828.0958
1054	0.1435692591	397378.5049	228777.8158
1055	0.1435644563	397227.3523	228731.9215
1056	0.1435541923	397043.8999	228657.3642
1057	0.1435376211	396838.1423	228610.1003
1058	0.1434970826	396679.1477	228556.8766
1059	0.1434364014	396468.8276	228470.6844
1060	0.1434290543	396411.31	228449.2495
1061	0.1434265315	396386.153	228437.3267
1062	0.1434210661	396242.5624	228392.31
1063	0.1433211256	396115.837	228279.8675
1064	0.1433125696	395935.8886	228253.1658
1065	0.1432961275	395735.1752	228206.6026
1066	0.1432878229	395677.2757	228190.0069
1067	0.143275208	395575.9069	228166.2495
1068	0.1432728671	395555.5426	228157.1073
1069	0.1432814133	395399.9995	228121.4685
1070	0.1432718255	395224.0569	228048.9367
1071	0.1432695987	395203.9981	228039.9079
1072	0.1432553632	395129.9264	228018.3988
1073	0.1432472263	395075.9456	227979.3742
1074	0.143242637	394886.5336	227925.4722
1075	0.1432152681	394677.6095	227872.0444
1076	0.1431913657	394531.8153	227791.0317
1077	0.1431668287	394335.7697	227743.0586
1078	0.1431621676	394290.7316	227730.9006
1079	0.1431206366	394169.5133	227655.3635
1080	0.14311353	394091.3922	227626.4804
1081	0.143100853	394027.4693	227603.1322
1082	0.1430741115	393918.5004	227561.8657
1083	0.14306248	393864.2207	227525.1289
1084	0.1429422332	393590.3446	227264.3438
1085	0.1429287273	393318.914	227177.1767
1086	0.1429016781	393187.3457	227124.8592
1087	0.1428986789	393167.643	227115.6073
1088	0.1427862747	392924.9348	227016.2802
1089	0.1427813026	392744.2211	226964.0322
1090	0.1426592159	392641.5673	226869.0002
1091	0.1426578422	392449.0228	226837.955
1092	0.1425174608	392288.1969	226732.226
1093	0.142508404	392209.3138	226698.0997
1094	0.1424962993	392110.9704	226674.9827
1095	0.1424912785	392067.2989	226662.9614
1096	0.142488115	392047.7822	226653.6951
1097	0.1424615502	391844.2264	226601.4836
1098	0.1424612573	391820.8939	226590.7587
1099	0.1424532601	391670.953	226517.5927
1100	0.1424425872	391562.3546	226497.5341
1101	0.14243364	391389.2197	226471.8807
1102	0.1424032869	391150.1795	226415.0025
1103	0.1423792508	390962.1152	226368.3779
1104	0.1423555339	390775.8252	226327.1315
